chunk_size,run_number,time_ms,throughput_mibps
204800,23,65.111,3145.385
204800,24,67.615,3028.911
204800,25,65.471,3128.120
204800,26,65.809,3112.024
204800,27,65.966,3104.636
204800,28,66.079,3099.330
204800,29,66.076,3099.476
204800,30,66.089,3098.861
212992,1,66.372,3085.619
212992,2,65.345,3134.117
212992,3,66.626,3073.893
212992,4,65.779,3113.434
212992,5,65.111,3145.377
212992,6,64.595,3170.502
212992,7,65.068,3147.497
212992,8,64.781,3161.410
212992,9,65.320,3135.337
212992,10,64.415,3179.369
212992,11,64.300,3185.052
212992,12,64.711,3164.863
212992,13,64.942,3153.590
212992,14,64.569,3171.795
212992,15,64.972,3152.116
212992,16,66.255,3091.091
212992,17,67.222,3046.631
212992,18,63.628,3218.684
212992,19,65.822,3111.402
212992,20,67.392,3038.948
212992,21,64.844,3158.337
212992,22,65.561,3123.804
212992,23,66.756,3067.883
212992,24,66.220,3092.707
212992,25,67.699,3025.175
212992,26,65.095,3146.186
212992,27,65.715,3116.502
212992,28,66.184,3094.419
212992,29,66.376,3085.452
212992,30,64.239,3188.078
221184,1,63.368,3231.892
221184,2,63.421,3229.223
221184,3,64.362,3182.022
221184,4,63.192,3240.935
221184,5,63.872,3206.420
221184,6,63.122,3244.512
221184,7,66.799,3065.908
221184,8,67.093,3052.473
221184,9,64.443,3177.998
221184,10,64.468,3176.786
221184,11,64.898,3155.738
221184,12,64.825,3159.270
221184,13,65.039,3148.900
221184,14,65.432,3129.946
221184,15,64.670,3166.852
221184,16,64.685,3166.116
221184,17,65.244,3138.997
221184,18,66.020,3102.093
221184,19,66.788,3066.407
221184,20,65.477,3127.800
221184,21,66.550,3077.393
221184,22,64.909,3155.165
221184,23,65.162,3142.949
221184,24,62.887,3256.639
221184,25,66.272,3090.303
221184,26,63.873,3206.357
221184,27,63.655,3217.365
221184,28,64.316,3184.289
221184,29,64.605,3170.046
221184,30,64.884,3156.406
229376,1,64.736,3163.606
229376,2,64.498,3175.315
229376,3,65.398,3131.614
229376,4,65.626,3120.719
229376,5,65.761,3114.291
229376,6,65.782,3113.300
229376,7,66.122,3097.295
229376,8,65.839,3110.603
229376,9,65.744,3115.122
229376,10,65.637,3120.175
229376,11,65.921,3106.729
229376,12,65.501,3126.658
229376,13,65.663,3118.950
229376,14,66.034,3101.446
229376,15,65.974,3104.231
229376,16,65.547,3124.458
229376,17,65.920,3106.797
229376,18,66.160,3095.524
229376,19,65.539,3124.852
229376,20,65.888,3108.316
229376,21,65.674,3118.420
229376,22,66.174,3094.871
229376,23,65.919,3106.834
229376,24,66.617,3074.273
229376,25,66.441,3082.426
229376,26,66.546,3077.557
229376,27,67.111,3051.658
229376,28,69.743,2936.498
229376,29,65.038,3148.912
229376,30,68.587,2986.009
237568,1,62.962,3252.746
237568,2,63.004,3250.564
237568,3,66.376,3085.449
237568,4,66.462,3081.482
237568,5,65.324,3135.133
237568,6,65.135,3144.242
237568,7,65.110,3145.467
237568,8,66.466,3081.282
237568,9,67.809,3020.257
